date,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y
2001-06-06,-0.004569656151585246,-0.0,-0.0002707779134822723,0.0027287442339433633,0.0,-0.002488779892696557
2001-06-07,0.00015614530588183543,0.0,0.0005955359883977671,-0.0010786282727993399,-0.0,0.00013115277324139246
2001-06-08,0.000627290965753459,0.0,0.0,0.0,-0.0002,-0.005358760523447724
2001-06-11,0.0020688620986065494,0.0,0.0,0.0,-0.0007775024183844936,-0.007677482996663751
2001-06-12,-0.0017659170915009167,-0.0,0.0,0.0,-0.00037403218033726064,0.0010444825880915234
2001-06-13,-0.0027793294687735327,-0.0,-0.0,-0.0,-0.0007996158378441494,-0.0012357851506362098
2001-06-14,-0.001594705103824131,-0.0,-0.0,-0.0,0.0003082468913626192,-0.0006026921702284114
2001-06-15,-0.00019652035381587804,0.0,-0.0,-0.0,0.002975122671235881,0.004544970590349794
2001-06-18,0.0016513660685620313,-0.0,-0.0,-0.0,0.001964380729393391,0.0027239409895707884
2001-06-19,-0.00044571671419504113,0.0,-0.0,-0.0,-0.0002,-0.0005119271323403577
2001-06-20,-0.0013331666142062605,-0.0,-0.0,0.0,0.0009031317350420192,0.0008324527192663685
2001-06-21,0.0003939038104843319,0.0,-0.0,-0.0,-0.001975290364820417,0.0012999647253864892
2001-06-22,-0.0002707526612816755,-0.0,-0.0,-0.0,-0.001902436202953206,0.0009199762482495977
2001-06-25,0.0005540858195212108,0.0,-0.0,-0.0,0.0012017754708247522,0.002470109050911582
2001-06-26,0.0034661826421671354,0.0,0.0,-0.0002,0.00045616441909441066,0.0
2001-06-27,0.0004982282036433042,0.0,-0.0,-0.002819753046857336,-0.004011822976959193,-0.0
2001-06-28,0.0010948724679746096,0.0,-0.0,0.0005339621899321443,0.0007871230776892982,-0.0002
2001-06-29,-0.0,-0.0,-0.0002,-0.0014341044941929757,-0.002525689448394345,-0.003114806676888744
2001-07-02,-0.0,-0.0,-0.0008365887354981268,-0.001311842198910895,-0.0021380125630643203,-0.000916766352553344
2001-07-03,-0.0,-0.0002,0.0007423287861929894,0.002011929257965739,0.0016358128743014326,-0.0011796691606255811
2001-07-04,0.0,0.0012611731140438041,0.0014745324824010709,0.0008892042277008672,-0.0002,-0.00019896471799642437
2001-07-05,0.0,0.0,0.0005376858645068553,0.0005085707830381386,0.0004494985474277885,0.0003960074864413045
2001-07-06,0.0,0.0,0.00020985806204291177,-0.0012144217812268157,-0.0012576961372335678,0.0012256926860373298
2001-07-09,0.0,0.0,0.0014591376321259522,0.0020083007839914666,0.0030092712191859914,0.003467578128596547
2001-07-10,-0.0,-0.0,-0.0,-0.0002,0.0,-0.0
2001-07-11,0.0,0.0,-0.0,-0.000982592271753734,-0.0,0.0
2001-07-12,0.0,0.0,0.0,0.002394947660546052,0.0,0.0
2001-07-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2001-07-16,-0.0,0.0,0.0,-0.0,-0.0002,-0.0002
2001-07-17,-0.0,-0.0,-0.0,0.0,0.004028437886348506,0.004903440565577827
2001-07-18,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-19,-0.0,-0.0,0.0,0.0,0.0,-0.0
2001-07-20,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2001-07-23,-0.0,-0.0,0.0,0.0,-0.0002,0.0
2001-07-24,0.0,0.0,0.0,-0.0,0.0014193573715999103,-0.0
2001-07-25,0.0,0.0,0.0,0.0,-0.000310811184976664,-0.0
2001-07-26,0.0,0.0,0.0,-0.0,0.0023523757507220985,-0.0
2001-07-27,0.0,-0.0002,0.0,-0.0,-0.0,0.0
2001-07-30,0.0,-0.00174423247212741,-0.0002,-0.0,-0.0,-0.0
2001-07-31,-0.0002,-0.001019424063790515,-0.0002631470418021077,-0.0,-0.0,-0.0
2001-08-01,0.0007865760022993585,0.0003347379714951168,0.00023546271940230704,0.0,0.0,0.0
2001-08-02,-0.0003287135517340044,-0.000600761892718923,-0.0005592639000768798,-0.0,-0.0,-0.0
2001-08-03,-0.017953909116009973,-0.008405411349060112,-0.0024493324976147595,-0.0002,-0.0002,-0.0002
2001-08-06,-0.0051096054227403485,-0.0035546532424064066,-0.0014985496124518096,-0.0015638458710364555,-0.005051786798145023,-0.004170197437340772
2001-08-07,0.0017061182878285233,0.0007530928657150078,-0.00020080163129623246,0.0015414351220222244,0.0036257020654446377,0.004423417127112374
2001-08-08,0.001197875234762072,0.0006528949915838379,0.00020512710891355712,0.00040283398819500083,0.0011384981067749814,0.0013991735440658387
2001-08-09,-0.00040083026187033306,-9.458261406119849e-05,-0.0006286456147197711,0.0013249765729914703,0.0023595452131953912,0.0034531222990758677
2001-08-10,-0.0004698504913459835,-0.0014595533505448782,-0.002213364111393765,0.0,0.0009709887819004201,1.5245249384221948e-05
2001-08-13,-0.0004084289297974691,-0.0017003238289906046,-0.0020668099628297952,0.0,-0.00013367924374228552,-0.008163134246511796
2001-08-14,-0.0005484496672197123,-0.0006062549193159441,-0.0003163771914411753,-0.0,-0.0010669291489304807,0.0010249017782204438
2001-08-15,0.0036387052435504132,0.0016374686638520495,0.0011430210854364556,-0.0,0.002064547357573034,0.0027488956655669743
2001-08-16,0.006076686890663439,0.006569333218432007,0.004521030646429133,-0.0,0.0047574840473764484,0.005329246390802402
2001-08-17,0.0005862479679958316,-0.00041422931919184934,-0.0011060844001362534,0.0,0.0,0.0
2001-08-20,-8.821414867149502e-05,-0.00022301057842533266,-0.00018561297679732812,0.0,0.0,0.0
2001-08-21,0.0017057342897430162,0.0008228448517671583,0.00044292597932441756,-0.0,0.0,-0.0
2001-08-22,0.0005098412587522786,0.0016140647575950526,0.001938871938110695,-0.0,-0.0,0.0
2001-08-23,-0.0003125384593887178,-0.0009893782686360374,0.0,-0.0,-0.0002,-0.0
2001-08-24,-5.078000045533171e-05,-0.0,-0.0,0.0,0.0019596862705053013,-0.0002
