country,US,US,US,US,US,US,US,UK,UK
tenor,2y,3y,5y,10y,Ultra 10y,Long Bond,Ultra Bond,Short Gilt,Long Gilt
date,,,,,,,,,
1988-03-31,,,,95.40625,,90.0625,,,123.22
1988-04-01,,,,95.40625,,90.0625,,,123.22
1988-04-04,,,,94.75,,89.28125,,,123.22
1988-04-05,,,,94.75,,89.34375,,,123.03
1988-04-06,,,,95.125,,90.125,,,122.34
1988-04-07,,,,95.25,,90.15625,,,122.38
1988-04-08,,,,95.875,,91.0,,,122.59
1988-04-11,,,,95.4375,,90.3125,,,122.31
1988-04-12,,,,95.65625,,90.6875,,,122.69
1988-04-13,,,,95.71875,,90.78125,,,122.63
1988-04-14,,,,94.875,,89.5,,,122.69
1988-04-15,,,,94.53125,,88.96875,,,122.91
1988-04-18,,,,94.1875,,88.5625,,,122.94
1988-04-19,,,,94.0625,,88.28125,,,122.59
1988-04-20,,,,94.0625,,88.34375,,,122.25
1988-04-21,,,,94.125,,88.34375,,,122.09
1988-04-22,,,,94.34375,,88.53125,,,120.59
1988-04-25,,,,94.40625,,88.65625,,,120.19
1988-04-26,,,,94.28125,,88.53125,,,120.41
1988-04-27,,,,94.375,,88.59375,,,120.5
1988-04-28,,,,93.90625,,87.875,,,120.03
1988-04-29,,,,93.90625,,87.90625,,,120.66
1988-05-02,,,,93.53125,,87.34375,,,120.66
1988-05-03,,,,93.8125,,87.84375,,,119.84
1988-05-04,,,,93.84375,,87.8125,,,120.06
1988-05-05,,,,93.78125,,87.9375,,,120.09
1988-05-06,,,,93.28125,,87.46875,,,119.97
1988-05-09,,,,93.15625,,87.4375,,,120.13
1988-05-10,,,,92.90625,,87.375,,,120.13
1988-05-11,,,,92.84375,,87.21875,,,120.06
1988-05-12,,,,92.84375,,87.09375,,,120.13
1988-05-13,,,,93.125,,87.5625,,,120.75
1988-05-16,,,,93.0625,,87.34375,,,120.75
1988-05-17,,,,92.34375,,86.3125,,,120.06
1988-05-18,,,,91.875,,85.5625,,,119.94
1988-05-19,,,,91.96875,,85.78125,,,119.81
1988-05-20,,,96.9375,91.78125,,85.4375,,,120.06
1988-05-23,,,96.78125,91.6875,,85.3125,,,120.28
1988-05-24,,,96.8125,91.8125,,85.46875,,,120.38
1988-05-25,,,96.890625,92.03125,,85.75,,,120.53
1988-05-26,,,96.765625,91.96875,,85.65625,,,120.19
1988-05-27,,,96.609375,91.84375,,85.5,,,120.22
1988-05-30,,,96.609375,91.84375,,85.5,,,120.22
1988-05-31,,,96.703125,92.0625,,85.8125,,,120.19
1988-06-01,,,97.28125,93.1875,,87.53125,,,120.22
1988-06-02,,,97.171875,92.96875,,87.25,,,119.78
1988-06-03,,,97.546875,93.53125,,88.09375,,,119.81
1988-06-06,,,97.625,93.625,,88.1875,,,120.53
1988-06-07,,,97.484375,93.25,,87.6875,,,120.72
1988-06-08,,,97.875,93.90625,,88.625,,,120.59
1988-06-09,,,97.75,93.59375,,88.28125,,,121.03
1988-06-10,,,97.875,93.8125,,88.40625,,,120.84
1988-06-13,,,97.96875,93.9375,,88.59375,,,120.75
1988-06-14,,,98.828125,95.40625,,90.5,,,121.78
1988-06-15,,,98.609375,95.09375,,90.03125,,,121.72
1988-06-16,,,97.921875,94.03125,,88.75,,,120.47
1988-06-17,,,97.453125,93.09375,,87.59375,,,120.06
1988-06-20,,,97.421875,93.21875,,87.71875,,,119.69
1988-06-21,,,97.421875,93.21875,,87.21875,,,119.59
1988-06-22,,,97.390625,93.53125,,88.09375,,,119.84
1988-06-23,,,97.5,93.65625,,88.4375,,,119.03
1988-06-24,,,97.546875,93.75,,88.5625,,,118.41
1988-06-27,,,97.234375,93.25,,87.625,,,117.88
1988-06-28,,,97.453125,93.65625,,88.4375,,,118.0
1988-06-29,,,97.5,93.59375,,88.15625,,,93.97
1988-06-30,,,97.71875,94.09375,,88.75,,,93.97
1988-07-01,,,97.796875,94.21875,,88.84375,,,94.03
1988-07-04,,,97.796875,94.21875,,88.84375,,,93.47
1988-07-05,,,97.625,93.96875,,88.5,,,94.84
1988-07-06,,,97.40625,93.53125,,87.625,,,94.41
1988-07-07,,,97.34375,93.375,,87.4375,,,94.31
1988-07-08,,,96.875,92.71875,,86.53125,,,94.5
1988-07-11,,,97.03125,92.90625,,86.9375,,,94.28
1988-07-12,,,96.78125,92.53125,,86.40625,,,94.38
1988-07-13,,,96.703125,92.25,,85.78125,,,94.41
1988-07-14,,,96.65625,92.28125,,85.875,,,94.38
1988-07-15,,,96.875,92.65625,,86.28125,,,94.03
1988-07-18,,,96.671875,92.25,,85.65625,,,94.13
1988-07-19,,,96.84375,92.46875,,86.0625,,,94.63
1988-07-20,,,96.84375,92.46875,,85.9375,,,94.44
1988-07-21,,,96.6875,92.1875,,85.59375,,,94.56
1988-07-22,,,96.84375,92.5,,86.25,,,94.59
1988-07-25,,,96.890625,92.71875,,86.625,,,94.5
1988-07-26,,,96.90625,92.6875,,86.53125,,,94.31
1988-07-27,,,96.59375,92.21875,,85.8125,,,94.53
1988-07-28,,,96.578125,92.125,,85.75,,,94.97
1988-07-29,,,96.71875,92.5,,86.1875,,,94.75
1988-08-01,,,96.890625,92.84375,,86.65625,,,94.75
1988-08-02,,,97.125,93.28125,,87.5,,,94.88
1988-08-03,,,97.0625,93.125,,87.34375,,,95.22
1988-08-04,,,97.25,93.4375,,87.78125,,,95.59
1988-08-05,,,96.6875,92.65625,,86.78125,,,95.19
1988-08-08,,,96.65625,92.75,,86.96875,,,95.0
1988-08-09,,,96.25,92.3125,,86.21875,,,94.88
1988-08-10,,,95.84375,91.46875,,84.96875,,,94.72
1988-08-11,,,95.796875,91.25,,84.78125,,,94.81
1988-08-12,,,95.78125,91.25,,84.71875,,,95.19
1988-08-15,,,95.75,91.125,,84.53125,,,94.56
1988-08-16,,,95.75,91.34375,,84.9375,,,94.47
1988-08-17,,,95.703125,91.1875,,84.625,,,94.41
1988-08-18,,,95.6875,91.3125,,84.8125,,,94.44
1988-08-19,,,95.71875,91.40625,,84.875,,,94.94
1988-08-22,,,95.59375,91.21875,,84.59375,,,94.47
1988-08-23,,,95.796875,91.5,,85.09375,,,94.34
1988-08-24,,,95.765625,91.5,,85.09375,,,94.13
1988-08-25,,,95.515625,91.09375,,84.59375,,,93.94
1988-08-26,,,95.609375,91.25,,84.875,,,93.22
1988-08-29,,,95.84375,91.8125,,85.65625,,,93.22
1988-08-30,,,95.9375,91.9375,,85.78125,,,93.13
1988-08-31,,,96.0625,92.0625,,86.0625,,,92.88
1988-09-01,,,96.09375,92.09375,,86.09375,,,92.78
1988-09-02,,,97.125,93.53125,,88.1875,,,92.75
1988-09-05,,,97.125,93.53125,,88.1875,,,93.31
1988-09-06,,,97.15625,93.6875,,88.375,,,93.34
1988-09-07,,,97.171875,93.71875,,88.34375,,,93.16
1988-09-08,,,97.15625,93.71875,,88.3125,,,92.84
1988-09-09,,,97.4375,94.3125,,89.125,,,92.88
1988-09-12,,,97.3125,94.0,,88.5,,,93.13
1988-09-13,,,97.34375,94.03125,,88.6875,,,93.13
1988-09-14,,,97.546875,94.4375,,89.1875,,,93.38
1988-09-15,,,97.40625,94.125,,88.8125,,,92.94
1988-09-16,,,97.375,94.0625,,88.84375,,,93.19
1988-09-19,,,97.21875,93.8125,,88.3125,,,92.84
1988-09-20,,,97.21875,93.90625,,88.40625,,,94.0
1988-09-21,,,97.421875,94.09375,,88.84375,,,93.84
1988-09-22,,,96.96875,93.625,,87.90625,,,93.91
1988-09-23,,,96.90625,93.59375,,87.9375,,,94.34
1988-09-26,,,96.71875,93.3125,,87.5,,,94.56
1988-09-27,,,96.59375,93.125,,87.28125,,,95.09
1988-09-28,,,96.53125,93.03125,,87.0625,,,95.13
1988-09-29,,,96.796875,93.5,,87.75,,,95.53
1988-09-30,,,97.28125,94.28125,,88.75,,,95.59
1988-10-03,,,97.375,94.46875,,88.875,,,95.63
1988-10-04,,,97.265625,94.28125,,88.6875,,,95.66
1988-10-05,,,97.28125,94.25,,88.65625,,,95.88
1988-10-06,,,97.296875,94.3125,,88.78125,,,96.34
1988-10-07,,,98.03125,95.4375,,90.375,,,96.78
1988-10-10,,,97.90625,95.25,,90.03125,,,97.16
1988-10-11,,,97.828125,95.09375,,89.96875,,,96.88
1988-10-12,,,97.515625,94.5,,89.125,,,96.66
1988-10-13,,,97.5625,94.5625,,89.15625,,,96.5
1988-10-14,,,97.71875,94.8125,,89.53125,,,96.56
1988-10-17,,,97.78125,94.875,,89.75,,,97.28
1988-10-18,,,97.875,94.9375,,89.8125,,,97.34
1988-10-19,,,97.671875,94.65625,,89.28125,,,97.5
1988-10-20,,,97.71875,94.75,,89.625,,,97.28
1988-10-21,,,97.65625,94.625,,89.4375,,,97.22
1988-10-24,,,97.65625,94.625,,89.21875,,,96.69
1988-10-25,,,97.734375,94.6875,,89.25,,,96.63
1988-10-26,,,97.9375,94.96875,,89.5,,,96.75
1988-10-27,,,98.234375,95.4375,,90.375,,,97.63
1988-10-28,,,98.296875,95.5625,,90.75,,,97.59
1988-10-31,,,98.375,95.8125,,91.40625,,,97.44
1988-11-01,,,98.328125,95.6875,,91.0625,,,97.38
1988-11-02,,,98.15625,95.3125,,90.625,,,97.34
1988-11-03,,,98.28125,95.59375,,91.1875,,,97.09
1988-11-04,,,97.609375,94.5625,,89.75,,,96.91
1988-11-07,,,97.375,94.21875,,89.25,,,96.63
1988-11-08,,,97.328125,94.3125,,89.3125,,,96.72
1988-11-09,,,97.1875,94.125,,89.0625,,,96.38
1988-11-10,,,97.1875,94.1875,,89.25,,,96.66
1988-11-11,,,97.015625,93.78125,,88.65625,,,96.19
1988-11-14,,,97.125,94.0625,,89.03125,,,96.28
1988-11-15,,,96.96875,94.03125,,88.96875,,,95.91
1988-11-16,,,96.625,93.59375,,88.15625,,,95.75
1988-11-17,,,96.5,93.28125,,87.78125,,,95.78
1988-11-18,,,96.4375,93.34375,,87.9375,,,96.09
1988-11-21,,,96.375,93.375,,88.0625,,,96.16
1988-11-22,,,96.171875,93.15625,,88.03125,,,95.91
1988-11-23,,,96.125,93.1875,,88.09375,,,95.84
1988-11-24,,,96.125,93.1875,,88.09375,,,95.72
1988-11-25,,,95.6875,92.59375,,87.34375,,,94.81
1988-11-28,,,95.703125,92.6875,,87.71875,,,94.69
1988-11-29,,,95.875,92.875,,87.9375,,,94.69
1988-11-30,,,96.359375,93.34375,,88.46875,,,94.69
1988-12-01,,,96.390625,93.5625,,88.8125,,,94.56
1988-12-02,,,95.546875,92.625,,87.5625,,,94.44
1988-12-05,,,95.734375,92.9375,,87.96875,,,94.81
1988-12-06,,,96.5,94.0625,,89.6875,,,95.28
1988-12-07,,,96.28125,93.75,,89.59375,,,95.16
1988-12-08,,,96.03125,93.53125,,89.59375,,,94.91
1988-12-09,,,95.828125,93.21875,,89.5625,,,94.63
1988-12-12,,,95.734375,93.125,,89.6875,,,94.72
1988-12-13,,,95.484375,92.6875,,89.4375,,,94.41
1988-12-14,,,95.296875,92.46875,,88.625,,,93.78
1988-12-15,,,95.21875,92.53125,,88.65625,,,94.69
1988-12-16,,,95.328125,92.625,,88.78125,,,94.75
1988-12-19,,,95.421875,92.84375,,88.96875,,,95.0
1988-12-20,,,95.78125,93.1875,,89.84375,,,95.41
1988-12-21,,,95.875,93.3125,,89.46875,,,95.47
1988-12-22,,,95.796875,93.28125,,89.59375,,,95.34
1988-12-23,,,95.875,93.375,,90.0,,,95.59
1988-12-26,,,95.875,93.375,,90.0,,,95.59
1988-12-27,,,95.46875,92.8125,,89.4375,,,95.59
1988-12-28,,,95.28125,92.3125,,89.03125,,,95.28
1988-12-29,,,95.375,92.46875,,89.03125,,,95.5
1988-12-30,,,95.5625,92.71875,,89.125,,,95.44
1989-01-02,,,95.5625,92.71875,,89.125,,,95.44
1989-01-03,,,95.15625,92.25,,88.28125,,,95.16
1989-01-04,,,95.109375,92.3125,,88.40625,,,94.94
1989-01-05,,,94.859375,91.96875,,88.28125,,,94.72
1989-01-06,,,94.875,92.125,,88.6875,,,94.78
1989-01-09,,,94.921875,92.15625,,88.78125,,,95.28
1989-01-10,,,94.921875,92.25,,88.8125,,,95.53
1989-01-11,,,94.953125,92.21875,,88.8125,,,95.63
1989-01-12,,,95.28125,92.8125,,89.59375,,,95.28
1989-01-13,,,95.71875,93.375,,90.40625,,,95.47
1989-01-16,,,95.71875,93.375,,90.1875,,,96.09
1989-01-17,,,95.65625,93.3125,,90.375,,,95.88
1989-01-18,,,95.890625,93.75,,90.8125,,,96.06
1989-01-19,,,95.890625,93.6875,,90.625,,,97.16
1989-01-20,,,95.75,93.5,,90.3125,,,97.0
1989-01-23,,,95.90625,93.6875,,90.53125,,,97.25
1989-01-24,,,96.21875,94.125,,91.3125,,,97.28
1989-01-25,,,95.921875,93.75,,90.9375,,,97.25
1989-01-26,,,95.8125,93.71875,,91.03125,,,97.31
1989-01-27,,,96.046875,93.9375,,91.4375,,,97.97
1989-01-30,,,95.859375,93.6875,,90.9375,,,97.47
1989-01-31,,,95.84375,93.65625,,90.8125,,,97.38
1989-02-01,,,95.921875,93.71875,,90.90625,,,97.41
1989-02-02,,,96.0,93.8125,,91.09375,,,97.69
1989-02-03,,,95.765625,93.6875,,90.875,,,98.22
1989-02-06,,,95.734375,93.71875,,90.9375,,,98.09
1989-02-07,,,95.9375,94.0,,91.34375,,,98.16
1989-02-08,,,95.890625,93.9375,,91.15625,,,98.66
1989-02-09,,,95.375,93.03125,,89.625,,,98.47
1989-02-10,,,95.09375,92.5,,88.875,,,98.13
1989-02-13,,,94.984375,92.40625,,88.65625,,,98.0
1989-02-14,,,94.859375,92.21875,,88.375,,,97.97
1989-02-15,,,94.859375,92.28125,,88.5625,,,98.31
1989-02-16,,,94.90625,92.34375,,88.75,,,98.44
1989-02-17,,,94.90625,92.46875,,88.90625,,,98.28
1989-02-20,,,94.90625,92.46875,,88.90625,,,98.28
1989-02-21,,,94.875,92.40625,,88.875,,,97.41
1989-02-22,,,94.5625,91.9375,,88.25,,,96.63
1989-02-23,,,94.1875,91.46875,,87.78125,,,96.47
1989-02-24,,,94.203125,91.3125,,87.65625,,,96.25
1989-02-27,,,94.3125,91.53125,,87.875,,,95.78
1989-02-28,,,94.5,91.71875,,88.09375,,,96.19
1989-03-01,,,94.453125,91.5,,87.59375,,,95.81
1989-03-02,,,94.59375,91.8125,,88.125,,,96.31
1989-03-03,,,94.640625,91.8125,,88.15625,,,96.5
1989-03-06,,,94.796875,92.0625,,88.46875,,,96.84
1989-03-07,,,94.765625,92.125,,88.5,,,96.5
1989-03-08,,,94.859375,92.28125,,88.8125,,,96.56
1989-03-09,,,94.8125,92.21875,,88.6875,,,96.44
1989-03-10,,,94.28125,91.5625,,87.90625,,,96.5
1989-03-13,,,94.328125,91.59375,,87.90625,,,96.47
1989-03-14,,,94.4375,91.75,,88.15625,,,96.81
1989-03-15,,,94.46875,91.78125,,88.1875,,,96.94
1989-03-16,,,94.5,91.8125,,88.3125,,,96.84
1989-03-17,,,93.65625,90.6875,,86.59375,,,96.31
1989-03-20,,,93.515625,90.5,,86.5,,,96.22
1989-03-21,,,93.34375,90.4375,,86.53125,,,96.44
1989-03-22,,,93.734375,91.0,,87.15625,,,96.5
1989-03-23,,,93.765625,91.15625,,87.34375,,,96.38
1989-03-24,,,93.765625,91.15625,,87.34375,,,96.38
1989-03-27,,,93.75,91.125,,87.3125,,,96.38
1989-03-28,,,93.78125,91.25,,87.5625,,,95.78
1989-03-29,,,93.96875,91.59375,,87.9375,,,95.78
1989-03-30,,,94.09375,91.71875,,88.03125,,,96.75
1989-03-31,,,94.3125,91.9375,,88.40625,,,96.59
1989-04-03,,,94.796875,92.4375,,88.6875,,,96.09
1989-04-04,,,95.09375,92.78125,,89.0625,,,96.19
1989-04-05,,,95.15625,92.84375,,89.15625,,,95.56
1989-04-06,,,94.90625,92.53125,,88.875,,,95.56
1989-04-07,,,94.625,92.0625,,88.3125,,,95.0
1989-04-10,,,94.5625,92.0625,,88.375,,,95.25
1989-04-11,,,94.578125,92.0,,88.3125,,,95.09
1989-04-12,,,94.53125,92.0,,88.28125,,,94.94
1989-04-13,,,94.34375,91.71875,,87.90625,,,94.5
1989-04-14,,,95.15625,92.71875,,89.0,,,95.31
1989-04-17,,,95.015625,92.53125,,88.75,,,95.69
1989-04-18,,,95.6875,93.34375,,89.84375,,,95.72
1989-04-19,,,95.5625,93.21875,,89.78125,,,95.72
1989-04-20,,,94.984375,92.53125,,89.0625,,,94.5
1989-04-21,,,95.21875,92.84375,,89.4375,,,94.75
1989-04-24,,,95.234375,92.84375,,89.46875,,,94.91
1989-04-25,,,95.421875,93.03125,,89.65625,,,95.06
1989-04-26,,,95.5,93.09375,,89.65625,,,95.69
1989-04-27,,,95.796875,93.46875,,90.0,,,95.88
1989-04-28,,,95.96875,93.625,,90.1875,,,96.03
1989-05-01,,,95.515625,92.96875,,89.34375,,,96.03
1989-05-02,,,95.75,93.3125,,89.8125,,,95.47
1989-05-03,,,95.84375,93.46875,,90.0,,,95.53
1989-05-04,,,95.890625,93.40625,,89.53125,,,95.94
1989-05-05,,,96.359375,93.90625,,89.96875,,,95.69
1989-05-08,,,96.171875,93.5625,,89.625,,,95.75
1989-05-09,,,95.578125,92.875,,88.6875,,,95.16
1989-05-10,,,95.40625,92.71875,,88.40625,,,95.13
1989-05-11,,,95.90625,93.03125,,88.8125,,,95.09
1989-05-12,,,97.046875,94.84375,,90.9375,,,95.72
1989-05-15,,,96.8125,94.78125,,90.9375,,,95.47
1989-05-16,,,96.734375,94.65625,,90.96875,,,95.25
1989-05-17,,,96.734375,94.875,,91.3125,,,95.16
1989-05-18,,,96.6875,95.0,,91.53125,,,95.47
1989-05-19,,,96.90625,95.4375,,92.09375,,,95.34
1989-05-22,,,97.40625,96.1875,,93.15625,,,94.69
1989-05-23,,,97.390625,95.9375,,92.84375,,,94.22
1989-05-24,,,97.3125,95.84375,,92.8125,,,94.34
1989-05-25,,,97.0625,95.59375,,92.53125,,,94.44
1989-05-26,,,97.140625,95.6875,,92.90625,,,94.53
1989-05-29,,,97.140625,95.6875,,92.90625,,,94.53
1989-05-30,,,97.25,95.75,,92.75,,,93.94
1989-05-31,,,97.40625,95.96875,,93.0625,,,92.78
1989-06-01,,,97.4375,95.96875,,93.03125,,,92.41
1989-06-02,,,98.34375,97.0625,,94.28125,,,92.03
1989-06-05,,,98.65625,97.4375,,94.5,,,91.59
1989-06-06,,,98.65625,97.40625,,94.6875,,,91.5
1989-06-07,,,98.90625,97.875,,95.28125,,,92.09
1989-06-08,,,99.0,97.90625,,95.5625,,,92.66
1989-06-09,,,99.4375,98.65625,,96.84375,,,92.44
1989-06-12,,,99.234375,98.4375,,96.875,,,91.44
1989-06-13,,,98.765625,97.8125,,96.03125,,,90.75
1989-06-14,,,98.96875,98.25,,96.5,,,90.53
1989-06-15,,,98.53125,97.5625,,95.46875,,,91.47
1989-06-16,,,98.40625,97.375,,95.21875,,,92.0
1989-06-19,,,98.359375,97.25,,95.09375,,,92.53
1989-06-20,,,98.546875,97.625,,95.625,,,92.09
1989-06-21,,,98.53125,97.75,,95.84375,,,92.09
1989-06-22,,,98.453125,97.09375,,95.0,,,91.94
1989-06-23,,,99.015625,98.0,,96.40625,,,91.84
1989-06-26,,,99.25,98.375,,96.875,,,91.69
1989-06-27,,,99.53125,98.71875,,97.4375,,,93.59
1989-06-28,,,99.421875,98.40625,,97.0,,,93.84
1989-06-29,,,99.796875,98.78125,,97.59375,,,93.78
1989-06-30,,,100.0,98.96875,,97.9375,,,93.72
1989-07-03,,,100.15625,99.03125,,97.71875,,,94.34
1989-07-04,,,100.15625,99.03125,,97.71875,,,94.78
1989-07-05,,,100.1875,98.9375,,97.09375,,,94.81
1989-07-06,,,100.421875,99.21875,,97.5,,,94.28
1989-07-07,,,100.640625,99.59375,,97.96875,,,94.53
1989-07-10,,,100.71875,99.84375,,98.25,,,94.75
1989-07-11,,,100.75,99.78125,,97.96875,,,95.28
1989-07-12,,,100.84375,99.8125,,98.0,,,95.31
1989-07-13,,,100.859375,99.875,,97.9375,,,95.72
1989-07-14,,,100.734375,99.625,,97.5,,,95.91
1989-07-17,,,100.609375,99.53125,,97.40625,,,96.06
1989-07-18,,,100.140625,99.03125,,96.84375,,,95.84
1989-07-19,,,100.46875,99.40625,,97.15625,,,95.66
1989-07-20,,,100.828125,99.875,,97.5625,,,96.31
1989-07-21,,,100.453125,99.4375,,97.09375,,,95.91
1989-07-24,,,100.546875,99.53125,,97.3125,,,95.81
1989-07-25,,,100.890625,99.8125,,97.625,,,95.75
1989-07-26,,,100.890625,99.8125,,97.6875,,,96.47
1989-07-27,,,101.390625,100.5,,98.53125,,,96.72
1989-07-28,,,101.671875,100.84375,,99.0,,,97.09
1989-07-31,,,101.875,101.21875,,99.75,,,97.19
1989-08-01,,,102.046875,101.65625,,100.375,,,96.94
1989-08-02,,,101.734375,101.375,,100.125,,,96.63
1989-08-03,,,101.390625,101.09375,,99.6875,,,96.09
1989-08-04,,,100.21875,99.875,,97.90625,,,96.19
1989-08-07,,,100.25,99.78125,,97.9375,,,96.53
1989-08-08,,,100.265625,99.84375,,97.9375,,,96.88
1989-08-09,,,100.21875,99.6875,,97.71875,,,96.97
1989-08-10,,,100.25,99.625,,97.875,,,97.09
1989-08-11,,,99.625,99.125,,97.0625,,,96.78
1989-08-14,,,98.9375,98.0,,96.03125,,,96.88
1989-08-15,,,99.125,98.28125,,96.53125,,,96.63
1989-08-16,,,99.625,98.8125,,97.15625,,,96.97
1989-08-17,,,99.34375,98.5,,96.6875,,,96.94
1989-08-18,,,99.34375,98.59375,,96.90625,,,96.91
1989-08-21,,,99.0,98.21875,,96.46875,,,96.97
1989-08-22,,,98.71875,97.75,,95.90625,,,96.91
1989-08-23,,,98.890625,98.0,,96.46875,,,96.03
1989-08-24,,,99.046875,98.21875,,96.75,,,96.22
1989-08-25,,,98.96875,98.1875,,96.5,,,96.06
1989-08-28,,,98.703125,97.78125,,96.03125,,,96.06
1989-08-29,,,98.71875,97.90625,,96.25,,,95.81
1989-08-30,,,98.8125,98.0625,,96.375,,,95.94
1989-08-31,,,98.78125,98.0,,96.25,,,95.5
1989-09-01,,,99.296875,98.625,,97.0625,,,95.38
1989-09-04,,,99.296875,98.625,,97.0625,,,95.25
1989-09-05,,,99.046875,98.375,,96.875,,,94.88
1989-09-06,,,99.0625,98.46875,,97.125,,,94.72
1989-09-07,,,99.078125,98.4375,,97.21875,,,94.94
1989-09-08,,,99.25,98.59375,,97.625,,,94.44
1989-09-11,,,99.46875,98.8125,,97.71875,,,94.72
1989-09-12,,,99.5625,98.8125,,97.5,,,94.56
1989-09-13,,,99.5,98.5625,,96.875,,,94.5
1989-09-14,,,99.6875,98.875,,97.1875,,,94.41
1989-09-15,,,99.84375,99.15625,,97.53125,,,94.19
1989-09-18,,,99.765625,99.0625,,97.34375,,,94.56
1989-09-19,,,99.71875,99.09375,,97.28125,,,94.41
1989-09-20,,,99.515625,98.90625,,96.9375,,,94.31
1989-09-21,,,99.234375,98.1875,,96.21875,,,94.19
1989-09-22,,,99.203125,98.125,,96.21875,,,94.19
1989-09-25,,,98.734375,97.375,,95.25,,,94.34
1989-09-26,,,98.8125,97.65625,,95.6875,,,93.28
1989-09-27,,,98.78125,97.625,,95.6875,,,93.28
1989-09-28,,,98.65625,97.6875,,95.71875,,,92.47
1989-09-29,,,98.546875,97.625,,95.84375,,,92.53
1989-10-02,,,98.578125,97.65625,,96.0625,,,92.66
1989-10-03,,,98.90625,98.03125,,96.4375,,,92.75
1989-10-04,,,99.015625,98.1875,,96.71875,,,92.22
1989-10-05,,,99.203125,98.5625,,97.4375,,,92.84
1989-10-06,,,99.90625,99.3125,,98.28125,,,93.5
1989-10-09,,,100.171875,99.78125,,98.4375,,,92.59
1989-10-10,,,99.890625,99.40625,,98.34375,,,91.84
1989-10-11,,,99.71875,99.0625,,97.90625,,,91.75
1989-10-12,,,99.984375,99.3125,,98.1875,,,91.97
1989-10-13,,,100.25,99.75,,98.53125,,,91.72
1989-10-16,,,100.21875,99.65625,,98.65625,,,92.94
1989-10-17,,,100.1875,99.5625,,98.3125,,,93.22
1989-10-18,,,100.1875,99.4375,,98.09375,,,93.03
1989-10-19,,,100.3125,99.75,,98.78125,,,92.94
1989-10-20,,,100.171875,99.59375,,98.5625,,,92.63
1989-10-23,,,100.453125,100.03125,,99.03125,,,92.75
1989-10-24,,,100.875,100.40625,,99.59375,,,93.22
1989-10-25,,,100.828125,100.375,,99.46875,,,93.66
1989-10-26,,,100.71875,100.15625,,99.1875,,,93.84
1989-10-27,,,100.46875,99.90625,,98.71875,,,92.22
1989-10-30,,,100.546875,100.03125,,99.125,,,92.47
1989-10-31,,,100.546875,100.0,,99.34375,,,92.56
1989-11-01,,,100.609375,100.1875,,99.6875,,,92.09
1989-11-02,,,100.734375,100.375,,99.84375,,,91.13
1989-11-03,,,100.390625,99.96875,,99.25,,,91.19
1989-11-06,,,100.078125,99.65625,,98.75,,,91.72
1989-11-07,,,100.609375,100.375,,99.71875,,,91.72
1989-11-08,,,100.859375,100.59375,,99.8125,,,92.22
1989-11-09,,,100.671875,100.3125,,99.40625,,,92.44
1989-11-10,,,100.65625,100.3125,,99.5625,,,92.16
1989-11-13,,,100.671875,100.28125,,99.59375,,,91.84
1989-11-14,,,100.84375,100.375,,99.5,,,92.03
1989-11-15,,,101.078125,100.71875,,99.8125,,,91.88
1989-11-16,,,101.078125,100.71875,,99.75,,,91.5
1989-11-17,,,100.78125,100.25,,99.0,,,90.78
1989-11-20,,,100.796875,100.28125,,99.125,,,90.59
1989-11-21,,,100.875,100.46875,,99.375,,,90.81
1989-11-22,,,101.125,100.75,,99.65625,,,90.91
1989-11-23,,,101.125,100.75,,99.65625,,,91.38
1989-11-24,,,101.234375,100.875,,99.6875,,,91.66
1989-11-27,,,100.859375,100.4375,,99.25,,,90.84
1989-11-28,,,100.765625,100.40625,,99.3125,,,90.56
1989-11-29,,,100.65625,100.21875,,99.0,,,90.03
1989-11-30,,,100.8125,100.5,,99.46875,,,90.03
1989-12-01,,,101.0,100.65625,,99.59375,,,89.94
1989-12-04,,,101.0,100.6875,,99.6875,,,89.63
1989-12-05,,,101.0,100.6875,,99.65625,,,90.13
1989-12-06,,,100.765625,100.5,,99.28125,,,90.13
1989-12-07,,,100.625,100.28125,,99.09375,,,90.19
1989-12-08,,,100.90625,100.625,,99.5625,,,90.97
1989-12-11,,,100.8125,100.5625,,99.4375,,,91.13
1989-12-12,,,100.8125,100.5625,,99.34375,,,91.28
1989-12-13,,,100.890625,100.625,,99.5,,,91.22
1989-12-14,,,101.078125,100.90625,,99.9375,,,91.34
1989-12-15,,,101.046875,100.78125,,99.8125,,,91.63
1989-12-18,,,101.234375,101.09375,,100.15625,,,91.53
1989-12-19,,,101.03125,100.84375,,100.0,,,91.78
1989-12-20,,,101.34375,101.0,,100.15625,,,92.28
1989-12-21,,,101.296875,100.90625,,99.9375,,,92.19
1989-12-22,,,100.953125,100.5625,,99.71875,,,92.22
1989-12-25,,,100.953125,100.5625,,99.71875,,,92.22
1989-12-26,,,100.34375,99.59375,,98.375,,,92.22
1989-12-27,,,100.40625,99.65625,,98.53125,,,91.97
1989-12-28,,,100.578125,99.90625,,98.78125,,,92.47
1989-12-29,,,100.5625,99.75,,98.65625,,,92.91
1990-01-01,,,100.5625,99.75,,98.65625,,,92.91
1990-01-02,,,100.484375,99.625,,98.40625,,,92.44
1990-01-03,,,100.28125,99.40625,,98.0,,,92.0
1990-01-04,,,100.3125,99.46875,,98.0625,,,92.25
1990-01-05,,,100.296875,99.4375,,97.8125,,,91.94
1990-01-08,,,100.25,99.3125,,97.59375,,,91.16
