date,cum_var,var_pc1,mean_cos_sim,min_cos_sim,r_squared,var_slope_change
2020-02-14,0.7702957991980485,0.46752945826375986,0.9999571756526996,0.9999042593470293,0.7335281664141973,0.001804237640725792
2020-02-17,0.7702957991980485,0.4685578003318223,0.9999571756526996,0.9999042593470293,0.7331258019048529,0.001804237640725792
2020-02-18,0.7702957991980485,0.4686626639541877,0.9999446694102313,0.9999042593470293,0.7318448676378021,0.001804237640725792
2020-02-19,0.7702957991980485,0.46868235049635437,0.9999349035587083,0.9998857920401238,0.7315182218007527,0.001377652938162388
2020-02-20,0.7702957991980485,0.46873783867154967,0.9999446694102313,0.9999042593470293,0.73101701067041,0.0012912651714720447
2020-02-21,0.7702957991980485,0.4687691616940309,0.9999446694102313,0.9999042593470293,0.730136371195988,0.0012912651714720447
2020-02-24,0.7702957991980485,0.46877708990833206,0.9999349035587083,0.9999042593470293,0.729822232247963,0.0011761610417281299
2020-02-25,0.7702957991980485,0.46888483509134066,0.9999220850936054,0.9998548910861276,0.728947815557756,0.0011761610417281299
2020-02-26,0.7699932992076153,0.46888483509134066,0.9999220850936054,0.9998015563113327,0.7284241995482951,0.0012912651714720447
2020-02-27,0.7699465569844572,0.46888483509134066,0.9999220850936054,0.9998015563113327,0.7266931162363983,0.0012502992226625098
2020-02-28,0.7699465569844572,0.4689234047427007,0.9999220850936054,0.9998015563113327,0.7266198380307435,0.0011761610417281299
2020-03-02,0.7699932992076153,0.46898995637499985,0.9999220850936054,0.9998015563113327,0.7266931162363983,0.0011761610417281299
2020-03-03,0.7702767824798491,0.4690590828863844,0.9999220850936054,0.9998015563113327,0.7284241995482951,0.0011761610417281299
2020-03-04,0.7702957991980485,0.4690964316329067,0.9999202748993054,0.9998015563113327,0.728947815557756,0.0011761610417281299
2020-03-05,0.7702957991980485,0.4694868774887987,0.9999202748993054,0.9998015563113327,0.728947815557756,0.0011761610417281299
2020-03-06,0.7702957991980485,0.4695869462641044,0.9999193950985683,0.999775482520907,0.728947815557756,0.0011761610417281299
2020-03-09,0.7702957991980485,0.46986328146428746,0.9999159793668803,0.999770515377874,0.729822232247963,0.0011761610417281299
2020-03-10,0.7702957991980485,0.47003034489845275,0.9998866435597574,0.9997651830681213,0.729822232247963,0.0012502992226625098
2020-03-11,0.7702957991980485,0.4719611520377405,0.9998685148712753,0.9996770210952268,0.729822232247963,0.0012912651714720447
2020-03-12,0.7702957991980485,0.47199278474509904,0.9998685148712753,0.9996770210952268,0.729822232247963,0.0013519156826721224
2020-03-13,0.7702767824798491,0.47397869321243735,0.9998076624337852,0.9996305352364133,0.7318448676378021,0.0014274192962726584
2020-03-16,0.7702767824798491,0.4765254560115769,0.9997577009105854,0.9993365629768954,0.7455675070124452,0.0017973869595211411
2020-03-17,0.7725338716021102,0.47719670069284426,0.999582350024339,0.9993117578978805,0.7464395591527583,0.002168361128452867
2020-03-18,0.7727262384890254,0.47781765867477966,0.9994475859718736,0.9986071442935854,0.7482899293501484,0.0023347449385224817
2020-03-19,0.7736315585991445,0.4818303390776954,0.9994475859718736,0.9986071442935854,0.7488514926929739,0.003254598332278369
2020-03-20,0.7736315585991445,0.4818303390776954,0.9991743913117322,0.9976250178695778,0.7517411324188399,0.003254598332278369
2020-03-23,0.7736315585991445,0.4818303390776954,0.9991743913117322,0.9976250178695778,0.7575053690994541,0.003254598332278369
2020-03-24,0.7736315585991445,0.4828784175605887,0.9991743913117322,0.9976250178695778,0.7649271362788336,0.003254598332278369
2020-03-25,0.7736315585991445,0.4828784175605887,0.9994475859718736,0.9986071442935854,0.768121180276753,0.003254598332278369
2020-03-26,0.7736315585991445,0.4828784175605887,0.9994475859718736,0.9986071442935854,0.7733543847894517,0.003254598332278369
2020-03-27,0.7736315585991445,0.4828784175605887,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.003254598332278369
2020-03-30,0.7736315585991445,0.4828784175605887,0.99890297536102,0.9976250178695778,0.7737929646414888,0.0036086650201533343
2020-03-31,0.7727997412692748,0.48222820099809516,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.0036086650201533343
2020-04-01,0.7727262384890254,0.4818303390776954,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.0036086650201533343
2020-04-02,0.7725338716021102,0.4818303390776954,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.0036086650201533343
2020-04-03,0.7724475199473111,0.4818303390776954,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.003638259391529175
2020-04-06,0.7722071685847034,0.4818303390776954,0.9994475859718736,0.9986071442935854,0.7737929646414888,0.004080003589619907
2020-04-07,0.7716677844994283,0.4815351971035465,0.9995595617828176,0.9990891588873696,0.7737929646414888,0.004731260860358466
2020-04-08,0.7713956850359804,0.4810709581189354,0.999668130326549,0.9992795490025665,0.7733543847894517,0.004731260860358466
2020-04-09,0.770174860393483,0.4796627348629529,0.9997011407997745,0.9993098983989759,0.7732329261280307,0.005383992779428581
2020-04-10,0.7683689758698704,0.47919619449716533,0.9997011407997745,0.9993098983989759,0.7732329261280307,0.006603475248353585
2020-04-13,0.7648927897004205,0.47517502256021166,0.9998347963470322,0.9995129342589161,0.7732329261280307,0.00813617948212464
2020-04-14,0.763986847801055,0.47461406386367583,0.9998595998458361,0.9995870219447166,0.7714282439188489,0.008195596272229322
2020-04-15,0.7627708438169651,0.4742477194048343,0.9998595998458361,0.9995870219447166,0.7703560992900876,0.011918681776318385
2020-04-16,0.761574034959313,0.4731668507662315,0.9998595998458361,0.9995870219447166,0.7702014748808443,0.01199441220897668
2020-04-17,0.7613631022704901,0.47274228583657246,0.9999034285477918,0.9997406848131142,0.7693043614271529,0.012421560881892058
2020-04-20,0.7609649181143273,0.4724213874653673,0.9999443517369747,0.9998446080749744,0.7692687893135388,0.012421560881892058
2020-04-21,0.7608075567127071,0.47237089812595084,0.9999443517369747,0.9998446080749744,0.769039341342607,0.012643213122992547
2020-04-22,0.7607481009525022,0.47215044213408647,0.9999483013763514,0.9998545010414334,0.7689322241970697,0.013103117678733733
2020-04-23,0.7605469217793575,0.4718602703323012,0.9999493100304023,0.9999196305102822,0.7688529920366188,0.013103117678733733
2020-04-24,0.7605394593931335,0.47182736210524434,0.9999611834478088,0.9999286325431589,0.7686549463223151,0.013103117678733733
2020-04-27,0.7603080412664678,0.4717752033966375,0.9999493100304023,0.9999196305102822,0.7679441717268175,0.013103117678733733
2020-04-28,0.7601733795976411,0.4717395679263778,0.9999611834478088,0.9999286325431589,0.7677873588083495,0.013103117678733733
2020-04-29,0.7599380687676589,0.4709319200812233,0.9999649636637663,0.9999294932638854,0.7671738306138709,0.013103117678733733
2020-04-30,0.7599111964910772,0.47089518878786496,0.9999751147859094,0.9999316602862274,0.7671436327423353,0.012696754779113917
2020-05-01,0.759679671814114,0.4706713042127046,0.9999751147859094,0.9999316602862274,0.767034864425574,0.012696754779113917
2020-05-04,0.7596545957738454,0.4706592498159729,0.9999751147859094,0.9999316602862274,0.767034864425574,0.012696754779113917
2020-05-05,0.7595104138055895,0.47059184783389196,0.9999670912696733,0.9999294932638854,0.767034864425574,0.01234583131597955
2020-05-06,0.7594126902631256,0.4704462172940244,0.9999670912696733,0.9999294932638854,0.7661417584547142,0.01199441220897668
2020-05-07,0.7593444022685774,0.47025874028894055,0.9999751147859094,0.9999316602862274,0.7659227729326615,0.011729715731769397
2020-05-08,0.7590498537200009,0.47007148441100954,0.9999751147859094,0.9999316602862274,0.7654683770321546,0.011246804684945988
