date,state_0,state_1,state_2
2011-01-24,6.750266980134568e-06,0.5259172377639538,0.47407601196910376
2011-01-25,6.850072576183749e-06,0.4805381174695301,0.5194550324578078
2011-01-26,2.747965511712102e-06,0.5266755776680851,0.47332167436657935
2011-01-27,2.6988541205895876e-06,0.4797322865663816,0.5202650145795399
2011-01-28,6.961580427175501e-06,0.5274960492252163,0.4724969891943704
2011-01-31,7.105484183487588e-06,0.478933617502274,0.521059277013535
2011-02-01,7.426969841185447e-06,0.5283060180440194,0.4716865549861611
2011-02-02,1.4383455902191772e-05,0.47810949288373206,0.5218761236604104
2011-02-03,2.1911279995170882e-05,0.5291744893721233,0.47080359934795896
2011-02-04,2.2205885871494502e-05,0.4772396600512044,0.5227381340630756
2011-02-07,2.243220135701973e-05,0.5300531100580506,0.46992445774051317
2011-02-08,2.2228605737246133e-05,0.4763462218211054,0.523631549573099
2011-02-09,2.1471742890518566e-05,0.5309617957193064,0.4690167325378949
2011-02-10,8.860203269938892e-06,0.4754240550403097,0.5245670847562588
2011-02-11,2.264703647227013e-05,0.5318514100750132,0.4681259428886201
2011-02-14,2.653855815590763e-05,0.4745714717130562,0.5254019897289445
2011-02-15,2.7466231996522468e-05,0.5327166596173974,0.4672558741504134
2011-02-16,2.8327925975875294e-05,0.4736878212092306,0.5262838508649457
2011-02-17,2.7975699183547772e-05,0.5336177651465369,0.46635425915427847
2011-02-18,3.981037002300934e-05,0.4727649822948543,0.5271952073350378
2011-02-21,4.3487333211439e-05,0.5345750811967674,0.4653814314698194
2011-02-22,4.554026247536015e-05,0.4717827363184029,0.528171723419329
2011-02-23,0.00014901229893162486,0.5355448288892979,0.4643061588118348
2011-02-24,0.002370466767829275,0.47063312862066886,0.5269964046113865
2011-02-25,0.018966384771688452,0.5344260430194917,0.4466075722087293
2011-02-28,0.09429604541864604,0.4527664272015177,0.45293752737971116
2011-03-01,0.38580897873462494,0.45949701696159845,0.15469400430397334
2011-03-02,0.5292207738941209,0.15665408843979164,0.31412513766587963
2011-03-03,0.5449750482489155,0.3204428650563165,0.13458208669458027
2011-03-04,0.5827277773958248,0.13649886203419767,0.2807733605698623
2011-03-07,0.6892535216484872,0.28532306388653295,0.02542341446487166
2011-03-08,0.9723042298382762,0.025622749395641898,0.0020730207662080775
2011-03-09,0.9977935040921567,0.002104893932958329,0.00010160197506529705
2011-03-10,0.9998782708911945,0.00010983135222740153,1.1897756474780642e-05
2011-03-11,0.9999436002265638,3.3157317182072946e-05,2.324245628216469e-05
2011-03-14,0.9992863548796442,0.00033455344736453145,0.00037909167317128127
2011-03-15,0.9828615900097722,0.008158902258453149,0.00897950773184534
2011-03-16,0.757109261271667,0.11224977470779836,0.13064096402044525
2011-03-17,0.07874522455047113,0.4493213550495098,0.47193342039995345
2011-03-18,0.007155034021605101,0.509764956599133,0.48308000937926576
2011-03-21,0.0007029763397322802,0.49344031464526633,0.5058567090151511
2011-03-22,0.00014913838235809635,0.5124927572123333,0.48735810440539834
2011-03-23,9.46759317965491e-05,0.4948339302025001,0.5050713938655842
2011-03-24,0.00018561826786076384,0.5114882195291107,0.48832616220322445
2011-03-25,6.281227521527981e-05,0.49594474308761627,0.5039924446372139
2011-03-28,3.6228636559902845e-05,0.5102929424677943,0.48967082889572777
2011-03-29,2.665685093444468e-05,0.49721844577561364,0.5027548973735568
2011-03-30,3.1106454853585044e-05,0.5090180520017533,0.49095084154318014
2011-03-31,0.00012069571714515757,0.4984872132131064,0.5013920910697076
2011-04-01,0.0009778438113748867,0.5076564627260607,0.491365693462692
2011-04-04,0.0032491853691262763,0.4990279473646557,0.4977228672659956
2011-04-05,0.007392961615142371,0.5040319912041606,0.48857504718065387
2011-04-06,0.010351120497759039,0.496430327935476,0.49321855156675354
2011-04-07,0.016791788605354133,0.49945719165603353,0.4837510197385084
2011-04-08,0.038198018070937034,0.4913665180970147,0.4704354638322386
2011-04-11,0.0959309424609589,0.4763629462673839,0.4277061112716266
2011-04-12,0.27103245824491273,0.4344692897197201,0.29449825203530244
2011-04-13,0.6022855151738217,0.2982959889607485,0.09941849586558672
2011-04-14,0.8603424934702602,0.1009475282027569,0.03870997832698412
2011-04-15,0.9483143249802376,0.03924012912415794,0.012445545895563933
2011-04-18,0.9842364375140598,0.012693047014358912,0.003070515471674409
2011-04-19,0.9966995502689872,0.0031439708183853337,0.00015647891241245848
2011-04-20,0.9998238558834049,0.00016658181838712173,9.562298306780891e-06
2011-04-21,0.999980519538102,1.8930300892195535e-05,5.501610163346264e-07
2011-04-22,0.9999944653303287,5.369518870632553e-06,1.6515073778393674e-07
2011-04-25,0.9999949594075297,4.8781284317127726e-06,1.624640973978165e-07
2011-04-26,0.9999945571032973,5.2281003986790425e-06,2.1479623908488737e-07
2011-04-27,0.9999930115066943,6.489016247624114e-06,4.994771788252993e-07
2011-04-28,0.9999862113982304,1.237027710368618e-05,1.4183247208714916e-06
2011-04-29,0.9999781647148813,1.9131035943709096e-05,2.7042489564800724e-06
2011-05-02,0.9999717770978409,2.469097749349894e-05,3.5319247171921966e-06
2011-05-03,0.9999702116554845,2.5936731646537274e-05,3.851612918201174e-06
2011-05-04,0.9999675182821548,2.7390382710112245e-05,5.09133509777664e-06
2011-05-05,0.9999513931638,3.5602607869607076e-05,1.300422837981098e-05
2011-05-06,0.9998545058403239,8.486584093907145e-05,6.0628318624393284e-05
2011-05-09,0.9992408930807176,0.00036233267750514285,0.0003967742420034913
2011-05-10,0.9962555639066314,0.0018824864139627255,0.001861949679184259
2011-05-11,0.9922104220511018,0.003783650369877606,0.004005927578932735
2011-05-12,0.9719652605504121,0.013758320910712007,0.014276418538745464
2011-05-13,0.9431067073730279,0.027410399709477454,0.029482892917618485
2011-05-16,0.9120137184973169,0.044857027669492844,0.0431292538329782
2011-05-17,0.8777521119704278,0.0591512845342635,0.06309660349551956
2011-05-18,0.843369783447132,0.0806318058724766,0.07599841068018715
2011-05-19,0.8295718872791659,0.08384874142366414,0.08657937129717663
2011-05-20,0.8271544759469321,0.09091561780269912,0.08192990625035869
2011-05-23,0.8340629350596553,0.08425057446969855,0.08168649047080044
2011-05-24,0.85535400831265,0.08338915337940705,0.061256838308130085
2011-05-25,0.8845930556901908,0.06239427679603283,0.053012667513987644
2011-05-26,0.9092699004881146,0.0540991113485052,0.036630988163506045
2011-05-27,0.9305450688261326,0.03738937132046477,0.032065559853592066
2011-05-30,0.9488271124223128,0.03280774658817964,0.018365140989572128
2011-05-31,0.9628685636003896,0.018814936989306225,0.01831649941049177
2011-06-01,0.9704715902418044,0.018960592888109234,0.01056781686998639
2011-06-02,0.980055922453255,0.010882323745072616,0.009061753801822416
2011-06-03,0.9854530197928872,0.009464155209559729,0.005082824997530994
2011-06-06,0.992542978866154,0.0052663086652360094,0.0021907124686742162
2011-06-07,0.996696179624293,0.002312140043874295,0.0009916803316226725
2011-06-08,0.9985385281150232,0.0010893999891622287,0.0003720718956514756
2011-06-09,0.9993784374998361,0.0004468318615191228,0.00017473063881164714
2011-06-10,0.9997357449748123,0.00024467034646065384,1.9584678666455872e-05
2011-06-13,0.9999639706262895,3.332372723231337e-05,2.7056466797143486e-06
2011-06-14,0.9999827984139953,1.6302288980505487e-05,8.992972259658385e-07
2011-06-15,0.9999901365163033,9.377641266690363e-06,4.858423175110808e-07
2011-06-16,0.9999909464677892,8.4468777756764e-06,6.066542113311298e-07
2011-06-17,0.9999858556725361,1.1694665110557696e-05,2.449662570489887e-06
2011-06-20,0.9999609085735988,3.511673319180116e-05,3.974693022520251e-06
2011-06-21,0.9999779669532343,2.109910768390582e-05,9.339392657872755e-07
2011-06-22,0.9999919264676776,7.823152387004629e-06,2.503798838553181e-07
2011-06-23,0.999994695146116,5.166057959983224e-06,1.3879576140009763e-07
2011-06-24,0.9999956850503948,4.204049050452418e-06,1.1090035117910566e-07
2011-06-27,0.9999957892362067,4.102414286010396e-06,1.0834937895682161e-07
2011-06-28,0.999995784992977,4.100530282300674e-06,1.1447673745096176e-07
2011-06-29,0.9999955400489264,4.340761484319104e-06,1.191896455698972e-07
2011-06-30,0.9999956124894043,4.269507806603955e-06,1.180027467912027e-07
2011-07-01,0.9999955778018839,4.3009188575156e-06,1.2127924760911672e-07
2011-07-04,0.9999953854459878,4.396344803611845e-06,2.182093513471266e-07
2011-07-05,0.999991756503604,7.843572507776385e-06,3.999238883306687e-07
2011-07-06,0.9999916148141477,8.149127260597501e-06,2.3605864870455806e-07
2011-07-07,0.99999522536112,4.608474072293886e-06,1.6616494619599974e-07
2011-07-08,0.9999940355474405,5.70249884332417e-06,2.619537817075569e-07
2011-07-11,0.9999919076408348,7.305623096897888e-06,7.867362430222617e-07
2011-07-12,0.9999804525373895,1.7529286248618688e-05,2.018176504355566e-06
2011-07-13,0.9999775278739698,1.9759888871781787e-05,2.7122372844511155e-06
2011-07-14,0.9999721091868756,2.429564601287876e-05,3.5951669163090647e-06
2011-07-15,0.999969050400168,2.6874780659496374e-05,4.074819371582617e-06
2011-07-18,0.9999686059166782,2.7967452615267648e-05,3.4266307150902273e-06
2011-07-19,0.9999744561075354,2.269484501945867e-05,2.8490473072905115e-06
2011-07-20,0.9999741454857884,2.270664702351011e-05,3.1478673142624995e-06
2011-07-21,0.9999695856941352,2.513662427258772e-05,5.277681646309901e-06
2011-07-22,0.9999435174431169,4.0240249665517977e-05,1.6242307296599043e-05
2011-07-25,0.9998097335541489,0.00010276333351574191,8.750311215155111e-05
2011-07-26,0.9990032677400997,0.0005027028016216661,0.0004940294581399371
2011-07-27,0.9971266477695512,0.0014294100468393361,0.00144394218368244
2011-07-28,0.9927250370667752,0.0035772411984992523,0.0036977217347069066
2011-07-29,0.9827518149497896,0.008424294773595076,0.008823890276451805
2011-08-01,0.9441156318396418,0.026897824817122537,0.028986543343196985
2011-08-02,0.8704547825165888,0.06326551391815241,0.06627970356521778
2011-08-03,0.7324023063919795,0.1311740057855431,0.13642368782233655
2011-08-04,0.5077586591847908,0.2413237404596587,0.2509176003554341
2011-08-05,0.17043357310981164,0.41045737367624013,0.4191090532137978
2011-08-08,0.029574857213766494,0.4887337306375894,0.4816914121488458
2011-08-09,0.005077166285907623,0.4997832612279212,0.49513957248625856
2011-08-10,0.0008251539912855766,0.5038234420418733,0.4953514039667593
2011-08-11,7.32913647481883e-05,0.5027001744958531,0.49722653413946455
2011-08-12,1.5343817582986706e-05,0.5039694229791437,0.49601523320305246
2011-08-15,9.929409606117785e-06,0.5030096980359524,0.49698037255428645
2011-08-16,1.213205188675448e-05,0.5036847141774161,0.49630315377067946
2011-08-17,9.613336433734613e-06,0.5033097264163632,0.49668066024704544
2011-08-18,3.156585402109404e-06,0.5033720968119905,0.4966247466026814
2011-08-19,1.5730019914673804e-06,0.5035777334866475,0.49642069351151213
2011-08-22,1.1504508421547987e-06,0.5030865812606813,0.49691226828852686
2011-08-23,1.574561021769127e-06,0.5038568747707095,0.49614155066849003
2011-08-24,1.557044127188684e-06,0.5028147313835462,0.4971837115725005
2011-08-25,1.6033111594954182e-06,0.5041288217251142,0.4958695749635823
2011-08-26,1.6154163902909048e-06,0.5025426280768356,0.4974557565065912
2011-08-29,1.709451303212466e-06,0.5044019360298073,0.4955963545189756
2011-08-30,1.7666984716644247e-06,0.5022699180711512,0.4977283152305403
2011-08-31,1.3104885222833758e-06,0.5046765852410704,0.4953221042705718
2011-09-01,1.435314473909092e-06,0.5019863925568648,0.49801217212845506
2011-09-02,1.4641687396828607e-06,0.5049636233277903,0.4950349125036656
2011-09-05,1.0078656879919523e-06,0.5016985871942056,0.4983004049401402
2011-09-06,1.0552028233040891e-06,0.5052436396172618,0.49475530517972083
2011-09-07,1.077716064363074e-06,0.5014184238862142,0.4985804983978378
2011-09-08,1.7152576470019398e-06,0.5055254587051224,0.49447282603715914
2011-09-09,4.130550638952515e-06,0.5011456715567602,0.49885019789253987
2011-09-12,6.657064162811717e-06,0.5058298976959567,0.49416344523981154
2011-09-13,1.1317236806275627e-05,0.5008568193490938,0.4991318634140677
2011-09-14,2.2577446153599837e-05,0.5061432783532996,0.4938341442006802
2011-09-15,0.0001470045906686615,0.5005435124663394,0.49930948294278354
2011-09-16,0.0006110843883446179,0.506416153107073,0.4929727625047481
2011-09-19,0.002796562719219583,0.49969140923288907,0.49751202804810113
2011-09-20,0.007635414998582508,0.5046870252919888,0.48767755970946886
2011-09-21,0.01643716838108617,0.4943966650701383,0.4891661665487855
2011-09-22,0.033013374847410674,0.49625846330930456,0.4707281618434926
2011-09-23,0.06081651234166799,0.4772555157696509,0.46192797188858536
2011-09-26,0.1392957662672946,0.4686005445149747,0.3921036892176197
2011-09-27,0.25567530485898327,0.3975870492295241,0.3467376459113038
2011-09-28,0.43042797548626494,0.3518195926942074,0.21775243181960277
2011-09-29,0.6684093296260665,0.22082864992551657,0.1107620204484561
2011-09-30,0.8327296244050748,0.11240162958622411,0.054868746008609554
2011-10-03,0.9314982027073462,0.05570391893767835,0.012797878354999175
2011-10-04,0.9849409070212776,0.013001289820499104,0.0020578031582919234
2011-10-05,0.9976887939938084,0.0021084252293983937,0.00020278077696611488
2011-10-06,0.9997599776005835,0.00022173167833693303,1.829072100085283e-05
2011-10-07,0.9999668119499258,3.2690856398893865e-05,4.971935562124912e-07
2011-10-10,0.9999970449842299,2.9094476565476573e-06,4.5568112821132444e-08
2011-10-11,0.9999974928022819,2.4704849399523653e-06,3.671286950021369e-08
2011-10-12,0.9999977237074277,2.2647293018310456e-06,1.1563075476359075e-08
2011-10-13,0.9999992748360356,7.019454049398713e-07,2.3218592122800398e-08
2011-10-14,0.9999946212014086,5.2607931802081456e-06,1.1800529538713916e-07
2011-10-17,0.999996449038401,3.4846424133716697e-06,6.631917638726243e-08
2011-10-18,0.9999970393931278,2.951712701579211e-06,8.894267450967514e-09
2011-10-19,0.9999996317183782,3.672647757269112e-07,1.016780164329803e-09
2011-10-20,0.9999996587276329,3.4072261872921296e-07,5.498408581156299e-10
2011-10-21,0.9999998498274294,1.4995767154988465e-07,2.149181664014766e-10
2011-10-24,0.9999998753992336,1.2444051814403572e-07,1.601770937404446e-10
2011-10-25,0.9999998989651482,1.0090908883883259e-07,1.2566442146271043e-10
2011-10-26,0.9999999050119232,9.48762729142326e-08,1.1172537069278503e-10
2011-10-27,0.9999999161386803,8.375749455284332e-08,1.0387784883098843e-10
2011-10-28,0.9999999048882319,9.493801361653194e-08,1.7363543664203255e-10
2011-10-31,0.9999998059966135,1.9364304398484828e-07,3.601826350055044e-10
2011-11-01,0.9999998055545991,1.9405471135474564e-07,3.9062015908064203e-10
2011-11-02,0.9999997800810221,2.1948393917120415e-07,4.348867951560022e-10
2011-11-03,0.9999997861741805,2.1340191282979143e-07,4.2396435493807567e-10
2011-11-04,0.9999997851141647,2.1449394332757606e-07,3.920269988318284e-10
2011-11-07,0.9999998100193078,1.8810224056887426e-07,1.8784564110696186e-09
2011-11-08,0.9999984383697126,1.5454860445241963e-06,1.6144065749790537e-08
2011-11-09,0.9999984198324207,1.5616570866079613e-06,1.8510710480787964e-08
2011-11-10,0.9999981489658091,1.7919737620709067e-06,5.906021107727673e-08
2011-11-11,0.9999945464954637,5.1893690220767635e-06,2.6413555554284293e-07
2011-11-14,0.9999908529425716,8.126364874295694e-06,1.0206926314872797e-06
2011-11-15,0.9999729455711501,2.104125735768432e-05,6.0131714691723424e-06
2011-11-16,0.9999292041957518,5.3482150313423994e-05,1.731365385869883e-05
2011-11-17,0.999882809333708,7.592293163359661e-05,4.1267734469200516e-05
2011-11-18,0.999723841321235,0.00016619973852391765,0.00010995894024958448
2011-11-21,0.9994435214568238,0.0003066429572797212,0.00024983558583630087
2011-11-22,0.9989473548464536,0.000579582195351041,0.0004730629582088528
2011-11-23,0.9979106330129821,0.001029889064885399,0.0010594779222216114
2011-11-24,0.9956958263029461,0.0022463619139738594,0.0020578117829874436
2011-11-25,0.9918708513523132,0.0038866162152505004,0.004242532432337224
2011-11-28,0.9863487313227333,0.007133524849116397,0.006517743828120457
2011-11-29,0.982043127332085,0.008756197367870108,0.009200675299950466
2011-11-30,0.9805410898267284,0.010675226216517017,0.008783683956551158
2011-12-01,0.9807145568333197,0.00969202048732413,0.009593422679182891
2011-12-02,0.9821341805444586,0.010358527267830746,0.007507292187873744
2011-12-05,0.9844401828225205,0.008014471818698092,0.007545345358963598
2011-12-06,0.9832321244424362,0.008804113533509801,0.007963762024205396
2011-12-07,0.9753060218404456,0.011770323099939957,0.012923655059833488
2011-12-08,0.9701999568723508,0.01596719217046041,0.013832850957120755
2011-12-09,0.9694809122180108,0.015238202115954618,0.015280885666065452
2011-12-12,0.972141908328653,0.01614471542375591,0.011713376247585252
2011-12-13,0.9761562821194082,0.012286538537436982,0.011557179343249912
2011-12-14,0.9722303397209445,0.013977695626081343,0.013791964653036233
2011-12-15,0.9419253985124706,0.028023180862334126,0.03005142062538506
2011-12-16,0.7881065162445636,0.10220527598199396,0.1096882077735902
2011-12-19,0.17587811017861893,0.39241947279648687,0.4317024170246856
2011-12-20,0.037826590304370744,0.5001921972161257,0.4619812124795853
2011-12-21,0.005776457918976983,0.48367222218788125,0.5105513198931336
2011-12-22,0.000965701958603417,0.5192962168459759,0.4797380811954076
2011-12-23,0.0002475140325765864,0.4873035450001042,0.5124489409674288
2011-12-26,0.0002233171802578567,0.5190980503853319,0.4806786324342016
2011-12-27,0.0008191992149773371,0.48791337569477544,0.511267425090072
2011-12-28,0.004081630290391858,0.5178874538818932,0.47803091582772606
2011-12-29,0.027939992278640496,0.4851989797099725,0.4868610280113018
2011-12-30,0.17255550939747316,0.4932716626000764,0.3341728280022402
2012-01-02,0.3192647281194191,0.3392822952274088,0.34145297665307633
2012-01-03,0.4439602159339123,0.3461181446321551,0.20992163943378228
2012-01-04,0.5783615204697459,0.21318232280540333,0.20845615672468804
2012-01-05,0.6986087469541441,0.21141902628511158,0.08997222676067824
2012-01-06,0.8254866283056491,0.09136718326013603,0.08314618843411975
2012-01-09,0.8498046091814891,0.08471819570424524,0.06547719511423515
2012-01-10,0.8791149701085808,0.06678155210133535,0.05410347779008295
2012-01-11,0.9095548372679564,0.0550923637224473,0.03535279900949428
2012-01-12,0.9365817240765507,0.03608542836813079,0.027332847555229016
2012-01-13,0.9587773554840823,0.02789573954009844,0.013326904975924477
2012-01-16,0.9787033427306845,0.013635431474601143,0.0076612257948805405
2012-01-17,0.9914077943308466,0.007864721074713222,0.0007274845945545306
2012-01-18,0.999217188191924,0.0007508927214156574,3.191908680089559e-05
2012-01-19,0.9999566653995402,3.917380718842954e-05,4.160793478512182e-06
2012-01-20,0.9999742730805115,2.325576374687395e-05,2.4711555704661634e-06
2012-01-23,0.9999776128229622,1.925315380653217e-05,3.1340234149275138e-06
2012-01-24,0.9999659130005863,2.9372489663186357e-05,4.714509725347906e-06
2012-01-25,0.9999679295942241,2.9931681602775603e-05,2.138724163759113e-06
2012-01-26,0.9999841572452953,1.345867345547739e-05,2.384081379174225e-06
2012-01-27,0.9999296750847828,3.530854282260993e-05,3.501637231924008e-05
2012-01-30,0.999743634238257,0.00021660196524212022,3.9763796670321454e-05
2012-01-31,0.9999272917029185,6.871036308065739e-05,3.99793397749819e-06
2012-02-01,0.999984818537275,1.4285146599738857e-05,8.96315953406326e-07
2012-02-02,0.9999887322190253,1.0867935795148829e-05,3.9984498643566795e-07
2012-02-03,0.9999932049480629,6.082861268404557e-06,7.121905954683262e-07
2012-02-06,0.9999801567705356,1.929383240243472e-05,5.493971318401352e-07
2012-02-07,0.9999950250540738,4.841615517136486e-06,1.3333027138996208e-07
2012-02-08,0.9999953832623011,4.489449550459171e-06,1.2728826418669617e-07
2012-02-09,0.9999950886338056,4.519904349508711e-06,3.914620364844418e-07
2012-02-10,0.9999855206317612,1.40651994395227e-05,4.1416888568221663e-07
2012-02-13,0.9999950040598575,4.886979708749815e-06,1.0896058810393439e-07
2012-02-14,0.9999963139266307,3.5818478238281836e-06,1.042253303346793e-07
2012-02-15,0.9999952703404213,4.6274230502371586e-06,1.022363550912706e-07
2012-02-16,0.999996436703423,3.4862875896246874e-06,7.700887637559513e-08
2012-02-17,0.9999964408252382,3.484372392882976e-06,7.480252066767104e-08
2012-02-20,0.9999965513320953,3.376402510816733e-06,7.226520710023169e-08
2012-02-21,0.9999965588326722,3.3664543814362066e-06,7.471304191579419e-08
2012-02-22,0.9999964711208541,3.4938920504624905e-06,3.498730553666456e-08
2012-02-23,0.9999984735484586,1.5114873553048993e-06,1.496432868251615e-08
2012-02-24,0.9999984890703263,1.4976578544502817e-06,1.3272042753732078e-08
2012-02-27,0.9999986637844646,1.3239273613494153e-06,1.2287949251494416e-08
2012-02-28,0.9999985915142957,1.3938206906667113e-06,1.4665091618597213e-08
2012-02-29,0.9999983841084353,1.5934796294070088e-06,2.241199178871132e-08
2012-03-01,0.9999977809649927,2.167147519446199e-06,5.1887652410366184e-08
2012-03-02,0.9999961183409899,3.7663782316385802e-06,1.1528083479576121e-07
2012-03-05,0.9999949896708138,4.85656619924631e-06,1.5376297494473665e-07
2012-03-06,0.9999896549250803,5.170419113548187e-06,5.174655708481892e-06
2012-03-07,0.9998072318383603,0.0001776676945739402,1.5100467194231626e-05
2012-03-08,0.9999499591823954,2.855312776385439e-05,2.1487689739882216e-05
2012-03-09,0.9993818010505278,0.00033996631064682167,0.0002782326390358336
2012-03-12,0.999095832808087,0.0005306454584280596,0.00037352173344470425
2012-03-13,0.9849909696283567,0.0059544728302046565,0.009054557541642846
2012-03-14,0.5664646641277248,0.23770509171992338,0.19583024415215966
2012-03-15,0.11226310878121981,0.37103824077458347,0.5166986504441957
2012-03-16,0.011622816926471064,0.5788429744438099,0.409534208629645
2012-03-19,0.0012564844920187322,0.4188712589851881,0.5798722565227451
2012-03-20,0.000269441032523589,0.588844550044986,0.41088600892268906
2012-03-21,0.0003811765191472221,0.4163776872711505,0.5832411362097609
2012-03-22,0.001439056988860352,0.591796468382156,0.4067644746288435
2012-03-23,0.000501652570798013,0.4128010770814374,0.5866972703476695
2012-03-26,0.0005438562615453714,0.5950342181206808,0.4044219256176844
2012-03-27,0.0017396419464445934,0.4100522083424708,0.5882081497108621
2012-03-28,0.008472896492338887,0.5964958431346264,0.3950312603729382
2012-03-29,0.047638514214751404,0.4005198912656515,0.5518415945197318
2012-03-30,0.13845935002051873,0.5597613698915571,0.30177928008814886
2012-04-02,0.5246641509476705,0.3060388342362975,0.16929701481625561
2012-04-03,0.7088781987045593,0.1717229619766819,0.11939883931875124
2012-04-04,0.7970245261351099,0.12126616721915898,0.08170930664582204
2012-04-05,0.8386195790638279,0.08311066692210856,0.07826975401397956
2012-04-06,0.8544087334433987,0.0800714230281412,0.06551984352862113
2012-04-09,0.8599560990423791,0.06761019311123308,0.0724337078462888
2012-04-10,0.858580739498158,0.07618140733235411,0.06523785316964599
2012-04-11,0.8493134956594862,0.07099318397280725,0.07969332036777356
2012-04-12,0.8542054852554063,0.08229548121310448,0.06349903353155806
2012-04-13,0.8521168712781071,0.06689732985803525,0.08098579886371635
2012-04-16,0.8413219748774462,0.08860525080441858,0.07007277431792149
2012-04-17,0.8070076503375866,0.08553525111982153,0.10745709854272954
2012-04-18,0.7288109715348166,0.14940547866827109,0.12178354979702276
2012-04-19,0.5589771394099545,0.1932527755454252,0.24777008504455508
2012-04-20,0.1864091979016113,0.44365090795269574,0.36993989414578626
2012-04-23,0.06571107558012833,0.4234097460636579,0.5108791783561145
2012-04-24,0.02751754387778987,0.5382956556170712,0.4341868005049694
2012-04-25,0.014886825151335195,0.44503863773432534,0.5400745371141368
2012-04-26,0.012474753897910378,0.5496662792129771,0.4378589668890406
2012-04-27,0.013212600727522209,0.4440887849911587,0.542698614281203
2012-04-30,0.018345472458553835,0.5509334871589723,0.4307210403823187
2012-05-01,0.034442634354884455,0.43648936430613067,0.5290680013388326
2012-05-02,0.14334865434693309,0.5369075046294333,0.3197438410234985
2012-05-03,0.47521340741419127,0.3240980502049961,0.20068854238102501
2012-05-04,0.7273579213226872,0.20370556367176068,0.06893651500556847
2012-05-07,0.9280810693588579,0.06988377065915911,0.0020351599819460556
2012-05-08,0.9979093642525876,0.0020277887109787056,6.284703626228753e-05
2012-05-09,0.9999300685491612,6.781717362744503e-05,2.1142769922905063e-06
2012-05-10,0.9999917469230658,7.566857557647367e-06,6.862193316898816e-07
2012-05-11,0.9999842894582732,1.5137630323401182e-05,5.729115867308558e-07
2012-05-14,0.99999349686891,6.2664308299635124e-06,2.367002005402575e-07
2012-05-15,0.9999937527226904,6.072139444800415e-06,1.751379228316548e-07
2012-05-16,0.9999952948611923,4.534470290907298e-06,1.7066843075442628e-07
2012-05-17,0.9999934740807592,5.934574556616648e-06,5.913447014380105e-07
2012-05-18,0.999983414831351,1.596658250952242e-05,6.185861860924674e-07
2012-05-21,0.9999933159024855,6.436789444082953e-06,2.473081415437296e-07
2012-05-22,0.9999931323358662,6.203825562837135e-06,6.638383923708375e-07
2012-05-23,0.9999820351871924,1.7216717713245635e-05,7.480952531955719e-07
2012-05-24,0.9999918664506087,7.294880118053414e-06,8.386693096887802e-07
2012-05-25,0.9999767879550859,1.9181207685705532e-05,4.030837317754019e-06
2012-05-28,0.9999553652863031,3.7177597004806695e-05,7.457116815911173e-06
2012-05-29,0.9999571860569174,3.892903595120172e-05,3.884907260408614e-06
2012-05-30,0.9999782085984077,1.9687739787306277e-05,2.103661962803185e-06
2012-05-31,0.9999787228024511,1.9166700429115545e-05,2.1104972264564125e-06
2012-06-01,0.9999776148961089,1.9345219813490786e-05,3.0398842967204618e-06
2012-06-04,0.9999666533647914,2.800547330489805e-05,5.341161851988807e-06
2012-06-05,0.9999578581444971,3.5696348279813164e-05,6.445507321156886e-06
2012-06-06,0.999958242682734,3.539561617039514e-05,6.361701007724785e-06
2012-06-07,0.9999594563689291,3.529316190885106e-05,5.250468948202052e-06
2012-06-08,0.9999658203771696,2.910440892256518e-05,5.075214070018871e-06
2012-06-11,0.9999528967107767,3.411126196903114e-05,1.2992027394401499e-05
2012-06-12,0.999893449384526,7.969816013933157e-05,2.685245532760696e-05
2012-06-13,0.9998375415617704,9.330726933488253e-05,6.91511688885639e-05
2012-06-14,0.9991451492801589,0.00041747226826990407,0.0004373784516576537
2012-06-15,0.9987644610112272,0.0007880742382676111,0.0004474647505083828
2012-06-18,0.9987370532830405,0.0006539936766925202,0.0006089530404670944
2012-06-19,0.9990924815695932,0.0007968504421549272,0.00011066798823731051
2012-06-20,0.9998474694108963,0.00013621577966072392,1.6314809234128583e-05
2012-06-21,0.9999537654886906,3.7742271146717104e-05,8.492240101980057e-06
2012-06-22,0.999923593882686,4.9337908297675e-05,2.706820888761528e-05
2012-06-25,0.99966546453796,0.00017367204797884576,0.00016086341389339872
2012-06-26,0.9978063820820302,0.0010394456080624328,0.001154172310108333
2012-06-27,0.9809090708829816,0.009134033959679174,0.009956895157521883
2012-06-28,0.827262340530708,0.08065092481756467,0.09208673465188746
2012-06-29,0.6812288635617237,0.16102808614786018,0.1577430502902324
2012-07-02,0.5361884736770228,0.22666680098686118,0.23714472533616757
2012-07-03,0.39219289956139697,0.30723324723972434,0.30057385319878194
2012-07-04,0.2524617152730459,0.3690159214350459,0.3785223632917177
2012-07-05,0.1170484565570166,0.4465790047982715,0.4363725386446548
2012-07-06,0.04861143421548201,0.4735894234055388,0.4777991423790744
2012-07-09,0.019985307813877033,0.4977701389044698,0.4822445532814754
2012-07-10,0.007668749871350293,0.4946189607589669,0.497712289369648
2012-07-11,0.0034152726403970323,0.5066736090022839,0.489911118357328
2012-07-12,0.0015122682062132992,0.49769133678557126,0.5007963950081854
2012-07-13,0.0008775693572791056,0.5081254511428719,0.49099697949989457
2012-07-16,0.0006263680424010691,0.49808254153477266,0.5012910904227184
